CN_AOM1,CN_AOM2,CN_AOM3,CN_SMB1,CN_SMB2,CN_SMR,CN_NOM,CN_MOM,kmax_AOM1,kmax_AOM2,kmax_AOM3,kmax_SMR,kmax_NOM,kmax_MOM,fAOM1_SMB1,fAOM2_SMB1,fAOM_MOM,fAOM3_SMB1,fNOM_SMB1,fNOM_MOM,fE_AOM1,fE_AOM2,fE_AOM3,fE_NOM,fA_SMB1,fM_SMB1,fA_SMB2,fM_SMB2,lig_p1,lig_p2,u,theta,ymax
24.583309427168004,149.7848505031342,152.91569399083403,5.711263408951996,5.158268748188307,5.499777063124767,6.733182780557884,8.878756855096318,0.893790969660813,0.990255691840745,48.88617221403753,0.0938772668290021,0.12968330639396297,60.113890524367385,0.7378718133578175,0.1256723116364041,0.12054217505536557,0.8392251445508754,0.8272658231727344,0.09223933166407124,0.226673838354085,0.2983498092572683,0.0219836212392278,0.6645278704737136,0.8962174702375645,0.8090073195768325,0.43532221465294196,0.18585419153601004,29.7191437376672,0.8690471189829262,61.94153692091574,128.03838357043344,21.97052267929792
24.724531191027832,149.879375386063,198.23153645281275,6.476357765045649,11.320169035902751,5.824712779225452,8.190643840543974,13.479995403257071,0.9142228055586356,1.0924572575300353,49.51801515562289,0.09940639650668745,0.14004224250587666,58.9145766109288,0.8466739818066115,0.8846110574507534,0.1216828089727809,0.8922798302037077,0.8737049671764392,0.02609697735825724,0.21515967354552942,0.7431282813017933,0.04447964215531199,0.7430272797379114,0.7587205630199639,0.8862612895073221,0.45034466155119535,0.6151347011628651,29.65771096036468,0.883812526818108,64.01686036333986,98.93957383433846,22.66011822376985
24.501453743979173,150.03394843221437,186.41845144561827,5.789004466135024,7.706524763725644,6.80816629795086,6.879627756098295,11.449561313448173,0.909895328937998,1.010385044852524,47.985784063642825,0.09708146264464232,0.13611506879567933,67.87681388549814,0.8452082357530412,0.47213320360279254,0.14343276700199045,0.8705169638542708,0.8502546342770433,0.07524988615374777,0.1524446298350343,0.5794945137114246,0.022715607439588874,0.7218592791827779,0.8428602205162938,0.8496195076993217,0.3857447267944966,0.42512516101096265,29.952658379917,0.8808924557443759,63.18192970059561,120.4367915401866,22.026430958939756
25.025727497199536,149.92412604256018,207.7690163845127,5.5746360379906506,5.508505787818709,7.078372848139654,8.175504133632161,6.589335600761052,0.8789656592792536,1.0271189738136275,48.69806840662537,0.08747209365462064,0.14172290871886753,64.42861395398663,0.8940712876474948,0.241158441394189,0.18181837704443907,0.8318123470253314,0.8866622116927338,0.11086183891077442,0.27060352505681007,0.3863643835485863,0.04867817640852251,0.5737785244459584,0.8600995560703729,0.8555350334474524,0.30138865066444465,0.20567244708641333,29.697633476030312,0.8822854649989479,63.37019078681612,108.17437455814121,24.109956695989435
24.94667887092267,149.72896082419985,137.59087661512984,5.65738302312064,6.39269470066534,6.789443133218101,8.7509091493467,6.9152011207199,0.8671042199397475,1.0501366344924508,49.92934352436446,0.08548682201157193,0.14336442294888418,64.41133608574546,0.7981734851153598,0.10364183412760682,0.17533894554429008,0.7585983990763171,0.873668302207334,0.10974200043533873,0.2553148489728913,0.2775124621213279,0.07356976224960973,0.5791235695179656,0.8601331113340307,0.8436102811572648,0.3075837764443022,0.13139676762923921,29.867007461559666,0.8803019201813815,63.251453145515136,155.52351779645147,25.200318244156968
25.102000883822285,150.47418082715348,388.97798681063074,5.839635182667491,8.538442876771704,11.248897538324151,20.750122535633604,8.906350846259226,0.9089515034612631,1.095228524780235,40.91413137711948,0.0905802254138944,0.13462360046791133,81.88977544089718,0.8466487296491984,0.6890529146850236,0.20258906851569583,0.8932697644965509,0.8521814839891207,0.05414437603735995,0.12099949598540051,0.5640669221142396,0.06553720802738247,0.6117578005218609,0.7625855795935415,0.774957869548791,0.22659374987002023,0.4357468802728756,28.564511117425592,0.8887963430367131,63.77525346185479,444.35611551424125,19.344255255907242
24.999045559878446,149.5742999790864,161.464690148602,5.490873003269783,16.79597247356915,7.553818888616394,7.342441125726803,13.25404425013316,0.87758750104017,1.1288294988823642,49.00044924520973,0.09166917485221521,0.15251508535792715,28.304091719249936,0.7849286098752198,0.8041945811085365,0.12788033104438631,0.8789674090212916,0.8874931446518165,0.07791098481125262,0.30738100594732054,0.7834992175811922,0.07486177003100297,0.6860532258019406,0.828464735537547,0.8336019706477819,0.5379677007211658,0.7413767111604862,28.723409083730022,0.8783321067165042,63.184093552085415,200.3672529616345,23.13350064658735
24.66296607346734,150.07655236673733,254.3901018802729,5.333177085149546,8.561972034612888,12.250589458988852,12.706312583830611,9.782472037730923,0.8652659998438551,0.9596561170696474,43.909775457470914,0.08367949424053094,0.13118859039651648,65.87570452588326,0.7659333040750279,0.20356312522200906,0.1903686729165194,0.6911487305309659,0.867051999261632,0.16377884766970474,0.15407886936361515,0.4041794726497294,0.05271950470392833,0.5929250580485488,0.8992091306352479,0.7775430781303501,0.10626242081569943,0.17821390090255607,28.984430290184896,0.8820278525602095,64.13887628870263,383.82774431468346,22.100535940800526
24.61770364467787,150.25178987329195,191.34623813164458,5.051914046687737,6.438859358227336,8.16886778765545,6.300291945284971,11.888165177526572,0.9165942371665312,0.9737656070929932,48.96962636385293,0.0972662056321653,0.14614356093041192,59.77366987165483,0.8994198485437723,0.5555217081538137,0.15528889776040827,0.875252927093864,0.8577485500147505,0.09753460251201475,0.10227643395248336,0.6839811068589299,0.0433475502929407,0.6343729586089694,0.8013321290162365,0.8931390227895084,0.36169299383382975,0.500418877981704,29.752764785300567,0.8835552289725972,63.86665702848008,77.0015381705451,22.438586426361578
24.875951778036598,149.86568967836817,169.3584714757407,5.541818311989259,7.345678526894042,7.059330224200634,7.896846595124002,7.903285666211626,0.8783151989956315,1.03871781651936,49.726812862890284,0.08952623331279662,0.1422325636169079,64.48067909967737,0.8791746023981409,0.21258420774913084,0.1800439523368321,0.8075950066114449,0.8832875364640188,0.10142571736959531,0.25153135720178493,0.383099303196917,0.048791125042851186,0.617956691756018,0.8616700660716319,0.8676464709977371,0.2667792655847298,0.20986821007551498,29.827024607530213,0.8808793893849944,63.21871220691647,136.0500313843471,24.418715320058716
24.77006274049695,150.28977731177014,368.92564857072534,5.822498212676376,6.198501900785584,5.948832888215713,10.77670881037422,7.290592744201111,0.8723134097840315,1.1530481443998022,39.04866956761953,0.08872645368433421,0.11515550059324914,82.87066111188345,0.8349718064658278,0.46675718183000675,0.19832626501306191,0.8093250006872318,0.8604426695038234,0.1467600126219546,0.20653949902144741,0.6155512684630636,0.09704429569022509,0.30361669176077777,0.8380921278344994,0.798724873986773,0.513701451263153,0.2793296581693874,29.177060115586844,0.8807912021591917,62.86952259990052,390.42701087324895,19.917621911241387
25.482911627428194,150.29610578006145,227.99173145256773,5.335236282641319,10.195701210398072,9.130477850250445,21.37088373381306,5.675787922196054,0.8255234708921965,1.1692930789782923,43.08858608078591,0.08476408579214076,0.1166734892670901,42.0891645700885,0.8688415107734148,0.6488082262277014,0.22190930920275512,0.761769704238102,0.8930564309367448,0.11798928301225786,0.15189256454550848,0.49220395958278407,0.06450280221122462,0.5127891818778318,0.6356568261809393,0.7723512981411633,0.2345019046511535,0.3906843467263386,28.290715037979222,0.8831926612998549,63.810682993282086,453.84676540010565,23.780498553793578
24.583309427168004,149.7848505031342,152.91569399083403,5.711263408951996,5.158268748188307,5.499777063124767,6.733182780557884,8.878756855096318,0.893790969660813,0.990255691840745,48.88617221403753,0.0938772668290021,0.12968330639396297,60.113890524367385,0.7378718133578175,0.1256723116364041,0.12054217505536557,0.8392251445508754,0.8272658231727344,0.09223933166407124,0.226673838354085,0.2983498092572683,0.0219836212392278,0.6645278704737136,0.8962174702375645,0.8090073195768325,0.43532221465294196,0.18585419153601004,29.7191437376672,0.8690471189829262,61.94153692091574,128.03838357043344,21.97052267929792
24.724531191027832,149.879375386063,198.23153645281275,6.476357765045649,11.320169035902751,5.824712779225452,8.190643840543974,13.479995403257071,0.9142228055586356,1.0924572575300353,49.51801515562289,0.09940639650668745,0.14004224250587666,58.9145766109288,0.8466739818066115,0.8846110574507534,0.1216828089727809,0.8922798302037077,0.8737049671764392,0.02609697735825724,0.21515967354552942,0.7431282813017933,0.04447964215531199,0.7430272797379114,0.7587205630199639,0.8862612895073221,0.45034466155119535,0.6151347011628651,29.65771096036468,0.883812526818108,64.01686036333986,98.93957383433846,22.66011822376985
24.501453743979173,150.03394843221437,186.41845144561827,5.789004466135024,7.706524763725644,6.80816629795086,6.879627756098295,11.449561313448173,0.909895328937998,1.010385044852524,47.985784063642825,0.09708146264464232,0.13611506879567933,67.87681388549814,0.8452082357530412,0.47213320360279254,0.14343276700199045,0.8705169638542708,0.8502546342770433,0.07524988615374777,0.1524446298350343,0.5794945137114246,0.022715607439588874,0.7218592791827779,0.8428602205162938,0.8496195076993217,0.3857447267944966,0.42512516101096265,29.952658379917,0.8808924557443759,63.18192970059561,120.4367915401866,22.026430958939756
25.025727497199536,149.92412604256018,207.7690163845127,5.5746360379906506,5.508505787818709,7.078372848139654,8.175504133632161,6.589335600761052,0.8789656592792536,1.0271189738136275,48.69806840662537,0.08747209365462064,0.14172290871886753,64.42861395398663,0.8940712876474948,0.241158441394189,0.18181837704443907,0.8318123470253314,0.8866622116927338,0.11086183891077442,0.27060352505681007,0.3863643835485863,0.04867817640852251,0.5737785244459584,0.8600995560703729,0.8555350334474524,0.30138865066444465,0.20567244708641333,29.697633476030312,0.8822854649989479,63.37019078681612,108.17437455814121,24.109956695989435
24.94667887092267,149.72896082419985,137.59087661512984,5.65738302312064,6.39269470066534,6.789443133218101,8.7509091493467,6.9152011207199,0.8671042199397475,1.0501366344924508,49.92934352436446,0.08548682201157193,0.14336442294888418,64.41133608574546,0.7981734851153598,0.10364183412760682,0.17533894554429008,0.7585983990763171,0.873668302207334,0.10974200043533873,0.2553148489728913,0.2775124621213279,0.07356976224960973,0.5791235695179656,0.8601331113340307,0.8436102811572648,0.3075837764443022,0.13139676762923921,29.867007461559666,0.8803019201813815,63.251453145515136,155.52351779645147,25.200318244156968
25.102000883822285,150.47418082715348,388.97798681063074,5.839635182667491,8.538442876771704,11.248897538324151,20.750122535633604,8.906350846259226,0.9089515034612631,1.095228524780235,40.91413137711948,0.0905802254138944,0.13462360046791133,81.88977544089718,0.8466487296491984,0.6890529146850236,0.20258906851569583,0.8932697644965509,0.8521814839891207,0.05414437603735995,0.12099949598540051,0.5640669221142396,0.06553720802738247,0.6117578005218609,0.7625855795935415,0.774957869548791,0.22659374987002023,0.4357468802728756,28.564511117425592,0.8887963430367131,63.77525346185479,444.35611551424125,19.344255255907242
24.999045559878446,149.5742999790864,161.464690148602,5.490873003269783,16.79597247356915,7.553818888616394,7.342441125726803,13.25404425013316,0.87758750104017,1.1288294988823642,49.00044924520973,0.09166917485221521,0.15251508535792715,28.304091719249936,0.7849286098752198,0.8041945811085365,0.12788033104438631,0.8789674090212916,0.8874931446518165,0.07791098481125262,0.30738100594732054,0.7834992175811922,0.07486177003100297,0.6860532258019406,0.828464735537547,0.8336019706477819,0.5379677007211658,0.7413767111604862,28.723409083730022,0.8783321067165042,63.184093552085415,200.3672529616345,23.13350064658735
24.66296607346734,150.07655236673733,254.3901018802729,5.333177085149546,8.561972034612888,12.250589458988852,12.706312583830611,9.782472037730923,0.8652659998438551,0.9596561170696474,43.909775457470914,0.08367949424053094,0.13118859039651648,65.87570452588326,0.7659333040750279,0.20356312522200906,0.1903686729165194,0.6911487305309659,0.867051999261632,0.16377884766970474,0.15407886936361515,0.4041794726497294,0.05271950470392833,0.5929250580485488,0.8992091306352479,0.7775430781303501,0.10626242081569943,0.17821390090255607,28.984430290184896,0.8820278525602095,64.13887628870263,383.82774431468346,22.100535940800526
24.61770364467787,150.25178987329195,191.34623813164458,5.051914046687737,6.438859358227336,8.16886778765545,6.300291945284971,11.888165177526572,0.9165942371665312,0.9737656070929932,48.96962636385293,0.0972662056321653,0.14614356093041192,59.77366987165483,0.8994198485437723,0.5555217081538137,0.15528889776040827,0.875252927093864,0.8577485500147505,0.09753460251201475,0.10227643395248336,0.6839811068589299,0.0433475502929407,0.6343729586089694,0.8013321290162365,0.8931390227895084,0.36169299383382975,0.500418877981704,29.752764785300567,0.8835552289725972,63.86665702848008,77.0015381705451,22.438586426361578
24.875951778036598,149.86568967836817,169.3584714757407,5.541818311989259,7.345678526894042,7.059330224200634,7.896846595124002,7.903285666211626,0.8783151989956315,1.03871781651936,49.726812862890284,0.08952623331279662,0.1422325636169079,64.48067909967737,0.8791746023981409,0.21258420774913084,0.1800439523368321,0.8075950066114449,0.8832875364640188,0.10142571736959531,0.25153135720178493,0.383099303196917,0.048791125042851186,0.617956691756018,0.8616700660716319,0.8676464709977371,0.2667792655847298,0.20986821007551498,29.827024607530213,0.8808793893849944,63.21871220691647,136.0500313843471,24.418715320058716
24.77006274049695,150.28977731177014,368.92564857072534,5.822498212676376,6.198501900785584,5.948832888215713,10.77670881037422,7.290592744201111,0.8723134097840315,1.1530481443998022,39.04866956761953,0.08872645368433421,0.11515550059324914,82.87066111188345,0.8349718064658278,0.46675718183000675,0.19832626501306191,0.8093250006872318,0.8604426695038234,0.1467600126219546,0.20653949902144741,0.6155512684630636,0.09704429569022509,0.30361669176077777,0.8380921278344994,0.798724873986773,0.513701451263153,0.2793296581693874,29.177060115586844,0.8807912021591917,62.86952259990052,390.42701087324895,19.917621911241387
25.482911627428194,150.29610578006145,227.99173145256773,5.335236282641319,10.195701210398072,9.130477850250445,21.37088373381306,5.675787922196054,0.8255234708921965,1.1692930789782923,43.08858608078591,0.08476408579214076,0.1166734892670901,42.0891645700885,0.8688415107734148,0.6488082262277014,0.22190930920275512,0.761769704238102,0.8930564309367448,0.11798928301225786,0.15189256454550848,0.49220395958278407,0.06450280221122462,0.5127891818778318,0.6356568261809393,0.7723512981411633,0.2345019046511535,0.3906843467263386,28.290715037979222,0.8831926612998549,63.810682993282086,453.84676540010565,23.780498553793578
24.583309427168004,149.7848505031342,152.91569399083403,5.711263408951996,5.158268748188307,5.499777063124767,6.733182780557884,8.878756855096318,0.893790969660813,0.990255691840745,48.88617221403753,0.0938772668290021,0.12968330639396297,60.113890524367385,0.7378718133578175,0.1256723116364041,0.12054217505536557,0.8392251445508754,0.8272658231727344,0.09223933166407124,0.226673838354085,0.2983498092572683,0.0219836212392278,0.6645278704737136,0.8962174702375645,0.8090073195768325,0.43532221465294196,0.18585419153601004,29.7191437376672,0.8690471189829262,61.94153692091574,128.03838357043344,21.97052267929792
24.724531191027832,149.879375386063,198.23153645281275,6.476357765045649,11.320169035902751,5.824712779225452,8.190643840543974,13.479995403257071,0.9142228055586356,1.0924572575300353,49.51801515562289,0.09940639650668745,0.14004224250587666,58.9145766109288,0.8466739818066115,0.8846110574507534,0.1216828089727809,0.8922798302037077,0.8737049671764392,0.02609697735825724,0.21515967354552942,0.7431282813017933,0.04447964215531199,0.7430272797379114,0.7587205630199639,0.8862612895073221,0.45034466155119535,0.6151347011628651,29.65771096036468,0.883812526818108,64.01686036333986,98.93957383433846,22.66011822376985
24.501453743979173,150.03394843221437,186.41845144561827,5.789004466135024,7.706524763725644,6.80816629795086,6.879627756098295,11.449561313448173,0.909895328937998,1.010385044852524,47.985784063642825,0.09708146264464232,0.13611506879567933,67.87681388549814,0.8452082357530412,0.47213320360279254,0.14343276700199045,0.8705169638542708,0.8502546342770433,0.07524988615374777,0.1524446298350343,0.5794945137114246,0.022715607439588874,0.7218592791827779,0.8428602205162938,0.8496195076993217,0.3857447267944966,0.42512516101096265,29.952658379917,0.8808924557443759,63.18192970059561,120.4367915401866,22.026430958939756
25.025727497200368,149.92412604255802,207.76901638451127,5.574636037991174,5.50850578782064,7.078372848138561,8.175504133633698,6.589335600762497,0.8789656592787773,1.0271189738148265,48.69806840662674,0.08747209365157889,0.14172290871564416,64.42861395398731,0.8940712876503348,0.24115844139537349,0.18181837704617324,0.8318123470262434,0.8866622116918205,0.11086183891230364,0.2706035250606152,0.3863643835507629,0.048678176407881926,0.5737785244475078,0.8600995560713802,0.8555350334459322,0.3013886506656323,0.20567244708367471,29.69763347602848,0.882285464997294,63.37019078681581,108.1743745581407,24.109956695989784
24.94667887092267,149.72896082419985,137.59087661512984,5.65738302312064,6.39269470066534,6.789443133218101,8.7509091493467,6.9152011207199,0.8671042199397475,1.0501366344924508,49.92934352436446,0.08548682201157193,0.14336442294888418,64.41133608574546,0.7981734851153598,0.10364183412760682,0.17533894554429008,0.7585983990763171,0.873668302207334,0.10974200043533873,0.2553148489728913,0.2775124621213279,0.07356976224960973,0.5791235695179656,0.8601331113340307,0.8436102811572648,0.3075837764443022,0.13139676762923921,29.867007461559666,0.8803019201813815,63.251453145515136,155.52351779645147,25.200318244156968
25.102000883822285,150.47418082715348,388.97798681063074,5.839635182667491,8.538442876771704,11.248897538324151,20.750122535633604,8.906350846259226,0.9089515034612631,1.095228524780235,40.91413137711948,0.0905802254138944,0.13462360046791133,81.88977544089718,0.8466487296491984,0.6890529146850236,0.20258906851569583,0.8932697644965509,0.8521814839891207,0.05414437603735995,0.12099949598540051,0.5640669221142396,0.06553720802738247,0.6117578005218609,0.7625855795935415,0.774957869548791,0.22659374987002023,0.4357468802728756,28.564511117425592,0.8887963430367131,63.77525346185479,444.35611551424125,19.344255255907242
24.999045559878446,149.5742999790864,161.464690148602,5.490873003269783,16.79597247356915,7.553818888616394,7.342441125726803,13.25404425013316,0.87758750104017,1.1288294988823642,49.00044924520973,0.09166917485221521,0.15251508535792715,28.304091719249936,0.7849286098752198,0.8041945811085365,0.12788033104438631,0.8789674090212916,0.8874931446518165,0.07791098481125262,0.30738100594732054,0.7834992175811922,0.07486177003100297,0.6860532258019406,0.828464735537547,0.8336019706477819,0.5379677007211658,0.7413767111604862,28.723409083730022,0.8783321067165042,63.184093552085415,200.3672529616345,23.13350064658735
24.66296607346734,150.07655236673733,254.3901018802729,5.333177085149546,8.561972034612888,12.250589458988852,12.706312583830611,9.782472037730923,0.8652659998438551,0.9596561170696474,43.909775457470914,0.08367949424053094,0.13118859039651648,65.87570452588326,0.7659333040750279,0.20356312522200906,0.1903686729165194,0.6911487305309659,0.867051999261632,0.16377884766970474,0.15407886936361515,0.4041794726497294,0.05271950470392833,0.5929250580485488,0.8992091306352479,0.7775430781303501,0.10626242081569943,0.17821390090255607,28.984430290184896,0.8820278525602095,64.13887628870263,383.82774431468346,22.100535940800526
24.61770364467787,150.25178987329195,191.34623813164458,5.051914046687737,6.438859358227336,8.16886778765545,6.300291945284971,11.888165177526572,0.9165942371665312,0.9737656070929932,48.96962636385293,0.0972662056321653,0.14614356093041192,59.77366987165483,0.8994198485437723,0.5555217081538137,0.15528889776040827,0.875252927093864,0.8577485500147505,0.09753460251201475,0.10227643395248336,0.6839811068589299,0.0433475502929407,0.6343729586089694,0.8013321290162365,0.8931390227895084,0.36169299383382975,0.500418877981704,29.752764785300567,0.8835552289725972,63.86665702848008,77.0015381705451,22.438586426361578
24.875951778036598,149.86568967836817,169.3584714757407,5.541818311989259,7.345678526894042,7.059330224200634,7.896846595124002,7.903285666211626,0.8783151989956315,1.03871781651936,49.726812862890284,0.08952623331279662,0.1422325636169079,64.48067909967737,0.8791746023981409,0.21258420774913084,0.1800439523368321,0.8075950066114449,0.8832875364640188,0.10142571736959531,0.25153135720178493,0.383099303196917,0.048791125042851186,0.617956691756018,0.8616700660716319,0.8676464709977371,0.2667792655847298,0.20986821007551498,29.827024607530213,0.8808793893849944,63.21871220691647,136.0500313843471,24.418715320058716
24.77006274049695,150.28977731177014,368.92564857072534,5.822498212676376,6.198501900785584,5.948832888215713,10.77670881037422,7.290592744201111,0.8723134097840315,1.1530481443998022,39.04866956761953,0.08872645368433421,0.11515550059324914,82.87066111188345,0.8349718064658278,0.46675718183000675,0.19832626501306191,0.8093250006872318,0.8604426695038234,0.1467600126219546,0.20653949902144741,0.6155512684630636,0.09704429569022509,0.30361669176077777,0.8380921278344994,0.798724873986773,0.513701451263153,0.2793296581693874,29.177060115586844,0.8807912021591917,62.86952259990052,390.42701087324895,19.917621911241387
25.482911627428194,150.29610578006145,227.99173145256773,5.335236282641319,10.195701210398072,9.130477850250445,21.37088373381306,5.675787922196054,0.8255234708921965,1.1692930789782923,43.08858608078591,0.08476408579214076,0.1166734892670901,42.0891645700885,0.8688415107734148,0.6488082262277014,0.22190930920275512,0.761769704238102,0.8930564309367448,0.11798928301225786,0.15189256454550848,0.49220395958278407,0.06450280221122462,0.5127891818778318,0.6356568261809393,0.7723512981411633,0.2345019046511535,0.3906843467263386,28.290715037979222,0.8831926612998549,63.810682993282086,453.84676540010565,23.780498553793578
24.587888467536736,149.81347602566194,133.51179108548627,5.669139044503248,5.1581937191593505,6.047516198312874,7.091016509468889,8.8008127563674,0.8863652787831269,1.0100356804718473,48.756852858345844,0.09474413085328932,0.13050196972433697,61.059794615336344,0.7291863944972906,0.10174586831216458,0.1271855707229018,0.8323845667003708,0.8275490733016717,0.09355655900395689,0.2119035480245368,0.29410354818445295,0.032107799814536445,0.6456797134957447,0.8797592570374084,0.811225204379135,0.4267053292918754,0.16799645455224366,29.686381693805213,0.8697536782551958,62.14478974662588,125.25028893441909,22.230005369246086
